"","Id","TotalSteps","TotalDistance","VeryActiveDistance","ModeratelyActiveDistance","LightActiveDistance","SedentaryActiveDistance","VeryActiveMinutes","FairlyActiveMinutes","LightlyActiveMinutes","SedentaryMinutes","Calories","TotalMinutesAsleep","TotalTimeInBed","WeightPounds"
"502",4558609924,3755,2.48000001907349,0,0,2.48000001907349,0,0,0,202,1238,1722,NA,NA,NA
"503",4558609924,8237,5.44000005722046,1.61000001430511,1,2.82999992370605,0,23,16,233,1116,1973,NA,NA,NA
"504",4558609924,6543,4.32999992370605,1.79999995231628,0.5,2.01999998092651,0,66,35,238,1019,2666,123,134,NA
"505",4558609924,11451,7.57000017166138,0.430000007152557,1.62000000476837,5.51999998092651,0,6,30,339,1065,2223,NA,NA,152.339419805848
"506",4702921684,7213,5.88000011444092,0,0,5.84999990463257,0,0,0,263,718,2947,425,439,NA
"507",4702921684,6877,5.57999992370605,0,0,5.57999992370605,0,0,0,258,777,2898,400,430,NA
"508",4702921684,7860,6.36999988555908,0,0,6.36999988555908,0,0,0,271,772,2984,384,415,NA
"509",4702921684,6506,5.28000020980835,0.0700000002980232,0.419999986886978,4.78999996185303,0,1,8,256,944,2896,253,257,NA
"510",4702921684,11140,9.02999973297119,0.239999994635582,1.25,7.53999996185303,0,3,24,335,556,3328,382,406,NA
"511",4702921684,12692,10.289999961853,0.959999978542328,3.46000003814697,5.88000011444092,0,12,66,302,437,3394,591,612,NA
"512",4702921684,9105,7.38000011444092,1.82000005245209,1.49000000953674,4.07000017166138,0,22,30,191,890,3013,293,312,NA
"513",4702921684,6708,5.44000005722046,0.879999995231628,0.370000004768372,4.19000005722046,0,10,8,179,757,2812,457,487,NA
"514",4702921684,8793,7.13000011444092,0.159999996423721,1.23000001907349,5.73000001907349,0,2,29,260,717,3061,454,468,NA
"515",4702921684,6530,5.30000019073486,0.310000002384186,2.04999995231628,2.94000005722046,0,4,41,144,901,2729,425,434,NA
"516",4702921684,1664,1.35000002384186,0,0,1.35000002384186,0,0,0,72,1341,2241,NA,NA,NA
"517",4702921684,15126,12.2700004577637,0.759999990463257,3.24000000953674,8.27000045776367,0,9,66,408,469,3691,465,475,NA
"518",4702921684,15050,12.2200002670288,1.20000004768372,5.11999988555908,5.88000011444092,0,15,95,281,542,3538,480,506,NA
"519",4702921684,9167,7.42999982833862,0.490000009536743,0.819999992847443,6.1100001335144,0,6,15,270,730,3064,370,380,NA
"520",4702921684,6108,4.94999980926514,0.0700000002980232,0.349999994039536,4.53999996185303,0,1,8,216,765,2784,421,429,NA
"521",4702921684,7047,5.71999979019165,0.0900000035762787,0.800000011920929,4.78000020980835,0,1,16,238,733,2908,432,449,NA
"522",4702921684,9023,7.32000017166138,1.12999999523163,0.419999986886978,5.76999998092651,0,14,9,232,738,3033,442,461,NA
"523",4702921684,9930,8.05000019073486,1.05999994277954,0.920000016689301,6.07000017166138,0,12,19,267,692,3165,433,447,NA
"524",4702921684,10144,8.22999954223633,0.319999992847443,2.02999997138977,5.88000011444092,0,4,36,263,728,3115,479,501,NA
"526",4702921684,10613,8.60999965667725,0.0799999982118607,1.87999999523163,6.65000009536743,0,1,37,262,701,3172,416,431,NA
"527",4702921684,9810,7.96000003814697,0.779999971389771,2.16000008583069,4.98000001907349,0,10,41,235,784,3069,354,366,NA
"528",4702921684,2752,2.23000001907349,0,0,2.23000001907349,0,0,0,68,241,1240,404,442,NA
"529",4702921684,7245,5.92000007629395,0.379999995231628,1.74000000953674,3.75999999046326,0,5,40,195,1131,2859,NA,NA,NA
"530",4702921684,9454,7.67000007629395,0,0,7.67000007629395,0,0,0,313,729,3145,327,373,NA
"531",4702921684,8161,6.61999988555908,0.340000003576279,0.730000019073486,5.53999996185303,0,4,15,251,757,3004,412,434,NA
"532",4702921684,8614,6.98999977111816,0.670000016689301,0.219999998807907,6.09000015258789,0,8,5,241,745,3006,414,428,NA
"533",4702921684,6943,5.63000011444092,0.0799999982118607,0.660000026226044,4.86999988555908,0,1,16,207,682,2859,404,449,NA
"534",4702921684,14370,11.6499996185303,0.370000004768372,2.30999994277954,8.97000026702881,0,5,46,439,577,3683,520,543,NA
"535",4702921684,12857,10.4300003051758,0.680000007152557,6.21000003814697,3.53999996185303,0,9,125,192,1019,3287,NA,NA,NA
"536",4702921684,8232,6.67999982833862,0,0.569999992847443,6.09999990463257,0,0,12,253,746,2990,435,458,NA
"537",5553957443,11596,7.57000017166138,1.37000000476837,0.790000021457672,5.40999984741211,0,19,13,277,767,2026,441,464,NA
"538",5553957443,4832,3.16000008583069,0,0,3.16000008583069,0,0,0,226,647,1718,455,488,NA
"539",5553957443,17022,11.1199998855591,4,2.45000004768372,4.67000007629395,0,61,41,256,693,2324,357,418,NA
"540",5553957443,16556,10.8599996566772,4.15999984741211,1.98000001907349,4.71000003814697,0,58,38,239,689,2254,377,409,NA
"541",5553957443,5771,3.76999998092651,0,0,3.76999998092651,0,0,0,288,521,1831,651,686,NA
"542",5553957443,655,0.430000007152557,0,0,0.430000007152557,0,0,0,46,943,1397,350,402,NA
"543",5553957443,3727,2.4300000667572,0,0,2.4300000667572,0,0,0,206,622,1683,520,541,NA
"544",5553957443,15482,10.1099996566772,4.28000020980835,1.6599999666214,4.17999982833862,0,69,28,249,756,2284,357,410,NA
"545",5553957443,2713,1.76999998092651,0,0,1.76999998092651,0,0,0,148,598,1570,658,678,NA
"546",5553957443,12346,8.0600004196167,2.95000004768372,2.16000008583069,2.96000003814697,0,47,42,177,801,2066,399,431,NA
"547",5553957443,11682,7.63000011444092,1.37999999523163,0.629999995231628,5.59999990463257,0,25,16,270,781,2105,322,353,NA
"548",5553957443,4112,2.69000005722046,0,0,2.6800000667572,0,0,0,272,443,1776,631,725,NA
"549",5553957443,1807,1.17999994754791,0,0,1.17999994754791,0,0,0,104,582,1507,553,640,NA
"550",5553957443,10946,7.19000005722046,2.9300000667572,0.569999992847443,3.69000005722046,0,51,11,201,732,2033,433,468,NA
"551",5553957443,11886,7.76000022888184,2.36999988555908,0.930000007152557,4.46000003814697,0,40,18,238,750,2093,412,453,NA
"552",5553957443,10538,6.88000011444092,1.13999998569489,1,4.73999977111816,0,16,16,206,745,1922,347,391,NA
"553",5553957443,11393,7.63000011444092,3.71000003814697,0.75,3.17000007629395,0,49,13,165,727,1999,421,457,NA
"554",5553957443,12764,8.32999992370605,2.78999996185303,0.639999985694885,4.90999984741211,0,46,15,270,709,2169,450,495,NA
"555",5553957443,1202,0.779999971389771,0,0,0.779999971389771,0,0,0,84,506,1463,775,843,NA
"556",5553957443,5164,3.36999988555908,0,0,3.36999988555908,0,0,0,237,436,1747,622,686,NA
"557",5553957443,16358,10.710000038147,3.86999988555908,1.61000001430511,5.19999980926514,0,61,40,265,707,2335,418,443,NA
"558",5553957443,4926,3.22000002861023,0,0,3.22000002861023,0,0,0,195,628,1693,463,486,NA
"559",5553957443,3121,2.03999996185303,0.579999983310699,0.400000005960464,1.05999994277954,0,8,6,48,222,741,438,475,NA
"560",5553957443,9769,6.38000011444092,1.05999994277954,0.409999996423721,4.90000009536743,0,23,9,227,724,1996,409,471,NA
"561",5553957443,12848,8.39000034332275,1.5,1.20000004768372,5.67999982833862,0,26,29,247,812,2116,380,429,NA
"562",5553957443,4249,2.76999998092651,0,0,2.76999998092651,0,0,0,224,651,1698,447,470,NA
"563",5553957443,14331,9.51000022888184,3.4300000667572,1.6599999666214,4.42999982833862,0,44,29,241,692,2156,419,464,NA
"564",5553957443,9632,6.28999996185303,1.51999998092651,0.540000021457672,4.23000001907349,0,21,9,229,761,1916,400,434,NA
"565",5553957443,1868,1.22000002861023,0,0,1.22000002861023,0,0,0,96,902,1494,442,470,NA
"566",5553957443,6083,4,0.219999998807907,0.469999998807907,3.29999995231628,0,3,8,210,505,1762,568,608,NA
"567",5553957443,11611,7.57999992370605,2.13000011444092,0.889999985694885,4.55999994277954,0,59,22,251,667,2272,453,494,NA
"568",5577150313,8135,6.07999992370605,3.59999990463257,0.379999995231628,2.09999990463257,0,86,16,140,728,3405,419,438,NA
"569",5577150313,5077,3.78999996185303,0.319999992847443,0.219999998807907,3.25,0,15,11,144,776,2551,432,458,NA
"570",5577150313,8596,6.42000007629395,3.32999992370605,0.310000002384186,2.77999997138977,0,118,30,176,662,4022,477,497,NA
"571",5577150313,12087,9.07999992370605,3.92000007629395,1.60000002384186,3.55999994277954,0,115,54,199,695,4005,392,413,NA
"572",5577150313,14269,10.6599998474121,6.6399998664856,1.27999997138977,2.73000001907349,0,184,56,158,472,4274,406,445,NA
"573",5577150313,12231,9.14000034332275,5.98000001907349,0.829999983310699,2.3199999332428,0,200,37,159,525,4552,549,583,199.959265073821
"574",5577150313,9893,7.3899998664856,4.8600001335144,0.720000028610229,1.82000005245209,0,114,32,130,623,3625,527,553,NA
"575",5577150313,12574,9.42000007629395,7.01999998092651,0.639999985694885,1.75999999046326,0,108,23,111,733,3501,449,465,NA
"576",5577150313,8330,6.21999979019165,4.11999988555908,0.340000003576279,1.75999999046326,0,87,16,113,773,3192,447,480,NA
"577",5577150313,10830,8.09000015258789,3.65000009536743,1.6599999666214,2.77999997138977,0,110,74,175,670,4018,414,437,NA
"578",5577150313,9172,6.84999990463257,2.42000007629395,0.790000021457672,3.29999995231628,0,62,30,200,823,3329,338,366,NA
"579",5577150313,7638,5.71000003814697,1.21000003814697,0.360000014305115,4.1399998664856,0,24,24,223,627,3152,384,402,NA
"580",5577150313,15764,11.7799997329712,7.65000009536743,2.15000009536743,1.98000001907349,0,210,65,141,425,4392,543,615,NA
"581",5577150313,6393,4.78000020980835,1.35000002384186,0.670000016689301,2.75999999046326,0,61,38,214,743,3374,421,461,NA
"582",5577150313,5325,3.98000001907349,0.850000023841858,0.649999976158142,2.47000002861023,0,38,32,181,759,3088,354,377,NA
"583",5577150313,6805,5.1399998664856,1.80999994277954,0.400000005960464,2.9300000667572,0,63,16,190,773,3294,424,452,NA
"584",5577150313,9841,7.42999982833862,3.25,1.16999995708466,3.00999999046326,0,99,51,141,692,3580,361,372,NA
"585",5577150313,7924,5.92000007629395,2.83999991416931,0.610000014305115,2.47000002861023,0,97,36,165,739,3544,459,485,NA
"586",5577150313,12363,9.23999977111816,5.82999992370605,0.790000021457672,2.60999989509583,0,207,45,163,621,4501,412,433,NA
"587",5577150313,13368,9.98999977111816,5.30999994277954,1.44000005722046,3.24000000953674,0,194,72,178,499,4546,379,398,NA
"588",5577150313,8869,6.65000009536743,2.55999994277954,0.75,3.34999990463257,0,104,37,194,639,3841,504,562,NA
"589",5577150313,4038,3.03999996185303,1.83000004291534,0.300000011920929,0.889999985694885,0,45,15,63,257,1665,431,476,NA
"590",5577150313,7439,5.55999994277954,1.12000000476837,0.349999994039536,4.07000017166138,0,37,20,235,732,3014,525,553,NA
"591",5577150313,11045,8.25,4.51999998092651,0.150000005960464,3.5699999332428,0,97,8,212,580,3795,508,543,NA
"592",5577150313,5206,3.89000010490417,1.55999994277954,0.25,2.07999992370605,0,25,9,141,631,2755,603,634,NA
"593",5577150313,7550,5.6399998664856,2.5,0.469999998807907,2.67000007629395,0,45,21,143,1153,3004,74,78,NA
"594",5577150313,4950,3.70000004768372,1.92999994754791,0.319999992847443,1.45000004768372,0,41,16,79,1304,2643,NA,NA,NA
"597",5577150313,3421,2.55999994277954,1.42999994754791,0.140000000596046,0.990000009536743,0,34,11,70,1099,2489,NA,NA,NA
"601",6117666160,14019,10.5900001525879,0,0.280000001192093,10.3000001907349,0,0,6,513,921,2865,NA,NA,NA
"602",6117666160,14450,10.9099998474121,0.579999983310699,0.850000023841858,9.47999954223633,0,7,15,518,502,2828,380,398,NA
"603",6117666160,7150,5.40000009536743,0,0,5.40000009536743,0,0,0,312,702,2225,336,350,NA
"604",6117666160,5153,3.91000008583069,0,0,3.89000010490417,0,0,0,241,759,2018,493,510,NA
"605",6117666160,11135,8.40999984741211,0,0,8.40999984741211,0,0,0,480,425,2606,465,492,NA
"606",6117666160,10449,8.02000045776367,2.02999997138977,0.479999989271164,5.51999998092651,0,26,10,349,587,2536,474,502,NA
"607",6117666160,19542,15.0100002288818,0.980000019073486,0.400000005960464,5.61999988555908,0,11,19,294,579,4900,508,550,NA
"608",6117666160,8206,6.19999980926514,0,0,6.19999980926514,0,0,0,402,413,2409,480,546,NA
"609",6117666160,11495,8.68000030517578,0,0,8.68000030517578,0,0,0,512,468,2651,492,539,NA
"610",6117666160,7623,5.76000022888184,0,0,5.76000022888184,0,0,0,362,711,2305,353,367,NA
"612",6117666160,9543,7.21000003814697,0,0.340000003576279,6.86999988555908,0,0,7,352,1077,2450,NA,NA,NA
"613",6117666160,9411,7.1100001335144,0,0,7.1100001335144,0,0,0,458,417,2576,542,557,NA
"614",6117666160,3403,2.59999990463257,0,0,2.59999990463257,0,0,0,141,758,1879,393,416,NA
"615",6117666160,9592,7.23999977111816,0,0,7.23999977111816,0,0,0,461,479,2560,600,636,NA
"616",6117666160,6987,5.28000020980835,0,0,5.28000020980835,0,0,0,343,1040,2275,NA,NA,NA
"617",6117666160,8915,6.73000001907349,0,0,6.73000001907349,0,0,0,397,525,2361,507,575,NA
"618",6117666160,4933,3.73000001907349,0,0,3.73000001907349,0,0,0,236,1204,2044,NA,NA,NA
"620",6117666160,2997,2.25999999046326,0,0,2.25999999046326,0,0,0,156,1279,1902,NA,NA,NA
"621",6117666160,9799,7.40000009536743,0,0,7.40000009536743,0,0,0,487,479,2636,392,415,NA
"622",6117666160,3365,2.6800000667572,0,0,2.6800000667572,0,0,0,133,673,1838,658,698,NA
"623",6117666160,7336,5.53999996185303,0,0,5.53999996185303,0,0,0,412,456,2469,498,507,NA
"624",6117666160,7328,5.53000020980835,0,0,5.53000020980835,0,0,0,318,517,2250,555,603,NA
"625",6117666160,4477,3.38000011444092,0,0,3.38000011444092,0,0,0,197,125,1248,492,522,NA
"626",6290855005,4562,3.45000004768372,0,0,3.45000004768372,0,0,0,199,1241,2560,NA,NA,NA
"627",6290855005,7142,5.40000009536743,0,0,5.3899998664856,0.00999999977648258,0,0,350,1090,2905,NA,NA,NA
"628",6290855005,7671,5.80000019073486,0,0,5.76999998092651,0.0299999993294477,0,0,363,1077,2952,NA,NA,NA
"629",6290855005,9501,7.17999982833862,0,0,7.17000007629395,0.00999999977648258,0,0,328,1112,2896,NA,NA,NA
"630",6290855005,8301,6.28000020980835,0,0,6.26999998092651,0.00999999977648258,0,0,258,1182,2783,NA,NA,NA
"631",6290855005,7851,5.94000005722046,1.13999998569489,0.790000021457672,4,0,31,12,225,1172,3171,NA,NA,NA
"632",6290855005,6885,5.21000003814697,0,0,5.19000005722046,0.0199999995529652,0,0,271,1169,2766,NA,NA,NA
"633",6290855005,7142,5.40000009536743,0,0,5.3899998664856,0.00999999977648258,0,0,321,1119,2839,NA,NA,NA
"634",6290855005,6361,4.80999994277954,0,0,4.80000019073486,0.00999999977648258,0,0,258,1182,2701,NA,NA,NA
"636",6290855005,6238,4.71999979019165,0,0,4.71999979019165,0,0,0,302,1138,2796,NA,NA,NA
"638",6290855005,5896,4.46000003814697,0,0,4.46000003814697,0,0,0,258,1182,2703,NA,NA,NA
"639",6290855005,7802,5.90000009536743,0.680000007152557,0.180000007152557,5.03000020980835,0.00999999977648258,8,3,249,1180,2771,NA,NA,NA
"641",6290855005,5565,4.21000003814697,0,0,4.17999982833862,0.0299999993294477,0,0,287,1153,2743,NA,NA,NA
"642",6290855005,5731,4.32999992370605,0,0,4.32999992370605,0,0,0,255,1185,2687,NA,NA,NA
"644",6290855005,6744,5.09999990463257,0,0,5.09000015258789,0.00999999977648258,0,0,324,1116,2843,NA,NA,NA
"645",6290855005,9837,7.44000005722046,0.660000026226044,2.75,4,0.0199999995529652,8,95,282,1055,3327,NA,NA,NA
"647",6290855005,6781,5.13000011444092,0,0,5.1100001335144,0.0199999995529652,0,0,268,1172,2725,NA,NA,NA
"648",6290855005,6047,4.57000017166138,0,0,4.57000017166138,0,0,0,240,1200,2671,NA,NA,NA
"649",6290855005,5832,4.40999984741211,0,0,4.40000009536743,0.00999999977648258,0,0,272,1168,2718,NA,NA,NA
"650",6290855005,6339,4.78999996185303,0,0,4.78999996185303,0,0,0,239,1201,2682,NA,NA,NA
"651",6290855005,6116,4.61999988555908,0,0,4.59000015258789,0.0299999993294477,0,0,305,1135,2806,NA,NA,NA
"652",6290855005,5510,4.17000007629395,0,0,4.15999984741211,0,0,0,227,1213,2613,NA,NA,NA
"653",6290855005,7706,5.82999992370605,0,0,5.82000017166138,0,0,0,251,1189,2712,NA,NA,NA
"654",6290855005,6277,4.75,0,0,4.73000001907349,0.0199999995529652,0,0,264,800,2175,NA,NA,NA
"656",6775888955,4053,2.91000008583069,1.11000001430511,0.579999983310699,1.22000002861023,0,17,18,85,1053,2400,235,260,NA
"657",6775888955,5162,3.70000004768372,0.870000004768372,0.860000014305115,1.97000002861023,0,14,24,105,863,2507,423,441,NA
"658",6775888955,1282,0.920000016689301,0,0,0.920000016689301,0,0,0,58,976,2127,391,406,NA
"659",6775888955,4732,3.39000010490417,2.51999998092651,0.810000002384186,0.0599999986588955,0,36,18,9,1377,2225,NA,NA,NA
"660",6775888955,2497,1.78999996185303,0.349999994039536,1.12999999523163,0.310000002384186,0,5,24,19,1392,2067,NA,NA,NA
"661",6775888955,8294,5.94999980926514,2,0.769999980926514,3.17000007629395,0,30,31,146,1233,2798,NA,NA,NA
"663",6775888955,10771,7.71999979019165,3.76999998092651,1.74000000953674,2.22000002861023,0,70,113,178,1079,3727,NA,NA,NA
"665",6775888955,637,0.46000000834465,0,0,0.46000000834465,0,0,0,20,1420,1922,NA,NA,NA
"667",6775888955,2153,1.53999996185303,0.769999980926514,0.620000004768372,0.150000005960464,0,11,18,11,1400,2053,NA,NA,NA
"668",6775888955,6474,4.6399998664856,2.26999998092651,0.46000000834465,1.89999997615814,0,33,13,92,1302,2484,NA,NA,NA
"669",6775888955,7091,5.26999998092651,3.48000001907349,0.870000004768372,0.730000019073486,0,42,30,47,1321,2584,NA,NA,NA
"671",6775888955,703,0.5,0.0599999986588955,0.200000002980232,0.239999994635582,0,2,13,15,1410,1993,NA,NA,NA
"673",6775888955,2503,1.78999996185303,0.159999996423721,0.159999996423721,1.48000001907349,0,3,9,84,1344,2280,NA,NA,NA
"674",6775888955,2487,1.77999997138977,0.479999989271164,0.620000004768372,0.680000007152557,0,9,34,50,1347,2319,NA,NA,NA
"676",6775888955,9,0.00999999977648258,0,0,0.00999999977648258,0,0,0,1,1439,1843,NA,NA,NA
"679",6775888955,4697,3.36999988555908,0.469999998807907,0.930000007152557,1.92999994754791,0,12,35,75,1318,2496,NA,NA,NA
"680",6775888955,1967,1.4099999666214,0.129999995231628,0.239999994635582,1.04999995231628,0,2,5,49,551,1032,NA,NA,NA
"681",6962181067,10199,6.73999977111816,3.40000009536743,0.829999983310699,2.50999999046326,0,50,14,189,796,1994,366,387,137.788913865625
"682",6962181067,5652,3.74000000953674,0.569999992847443,1.21000003814697,1.96000003814697,0,8,24,142,548,1718,630,679,136.907061452898
"683",6962181067,1551,1.02999997138977,0,0,1.02999997138977,0,0,0,86,862,1466,508,535,136.025217450139
"684",6962181067,5563,3.6800000667572,0,0,3.6800000667572,0,0,0,217,837,1756,370,386,135.584291243775
"685",6962181067,13217,8.73999977111816,3.66000008583069,0.189999997615814,4.88000011444092,0,50,3,280,741,2173,357,366,136.6866025547
"686",6962181067,10145,6.71000003814697,0.330000013113022,0.680000007152557,5.69000005722046,0,5,13,295,634,2027,427,446,135.363832345577
"687",6962181067,11404,7.53999996185303,0.829999983310699,2.39000010490417,4.32000017166138,0,13,42,238,689,2039,442,458,134.922906139214
"688",6962181067,10742,7.09999990463257,2.09999990463257,2.13000011444092,2.86999988555908,0,35,41,195,659,2046,476,535,135.363832345577
"689",6962181067,13928,9.55000019073486,4.28000020980835,0.189999997615814,5.09000015258789,0,48,4,297,639,2174,418,424,136.025217450139
"690",6962181067,11835,9.71000003814697,3.99000000953674,2.09999990463257,3.50999999046326,0.109999999403954,53,27,214,708,2179,451,457,135.363832345577
"691",6962181067,10725,7.09000015258789,1.76999998092651,1.54999995231628,3.76999998092651,0,30,33,240,659,2086,425,435,135.363832345577
"692",6962181067,20031,13.2399997711182,4.19999980926514,2,7.03999996185303,0,58,41,347,484,2571,528,546,135.584291243775
"693",6962181067,5029,3.3199999332428,0,0,3.3199999332428,0,0,0,199,720,1705,511,514,135.584291243775
"694",6962181067,13239,9.27000045776367,3.01999998092651,1.67999994754791,4.46000003814697,0.100000001490116,35,31,282,637,2194,400,415,136.025217450139
"695",6962181067,10433,6.90000009536743,2.57999992370605,0.419999986886978,3.90000009536743,0,36,7,254,680,2012,441,446,NA
"696",6962181067,10320,6.82000017166138,0.550000011920929,2.01999998092651,4.25,0,7,38,279,697,2034,455,467,134.922906139214
"697",6962181067,12627,8.35000038146973,2.50999999046326,0.239999994635582,5.59000015258789,0,38,8,288,621,2182,440,453,134.922906139214
"698",6962181067,10762,7.1100001335144,0.819999992847443,0.479999989271164,5.80999994277954,0,12,15,369,645,2254,433,447,135.363832345577
"699",6962181067,10081,6.65999984741211,2.24000000953674,0.759999990463257,3.67000007629395,0,32,16,237,731,2002,422,424,134.48197993285
"700",6962181067,5454,3.60999989509583,0,0,3.60999989509583,0,0,0,215,722,1740,411,426,136.025217450139
"701",6962181067,15448,10.210000038147,3.47000002861023,1.75,4.98999977111816,0,62,34,275,626,2361,469,481,136.907061452898
"702",6962181067,6722,4.44000005722046,1.49000000953674,0.310000002384186,2.65000009536743,0,24,7,199,709,1855,452,480,136.466143656502
"703",6962181067,3587,2.36999988555908,0,0.25,2.10999989509583,0,0,8,105,127,928,516,535,136.466143656502
"704",6962181067,12912,8.53999996185303,1.20000004768372,2,5.34000015258789,0,18,39,313,655,2162,466,482,135.584291243775
"705",6962181067,12109,8.11999988555908,1.74000000953674,2.03999996185303,4.32999992370605,0,21,36,267,654,2072,394,418,134.48197993285
"706",6962181067,10147,6.71000003814697,0.469999998807907,1.67999994754791,4.55000019073486,0,15,36,284,683,2086,442,455,134.702438831048
"707",6962181067,10524,6.96000003814697,0.990000009536743,1.1599999666214,4.80999994277954,0,14,22,305,591,2066,467,491,135.143365037411
"708",6962181067,5908,3.91000008583069,0,0,3.91000008583069,0,0,0,299,717,1850,443,462,135.584291243775
"709",6962181067,6815,4.5,0,0,4.5,0,0,0,328,745,1947,298,334,134.922906139214
"710",6962181067,4188,2.76999998092651,0,0.519999980926514,2.25,0,0,14,151,709,1659,541,569,134.922906139214
"711",6962181067,12342,8.72000026702881,3.90000009536743,1.17999994754791,3.65000009536743,0,43,21,231,607,2105,489,497,137.568454967427
"712",7007744171,14172,10.289999961853,4.5,0.379999995231628,5.40999984741211,0,53,8,355,1024,2937,NA,NA,NA
"713",7007744171,12862,9.64999961853027,4.6100001335144,0.560000002384186,4.48000001907349,0,56,22,261,1101,2742,NA,NA,NA
"714",7007744171,11179,8.23999977111816,2.95000004768372,0.340000003576279,4.96000003814697,0,34,6,304,1096,2668,NA,NA,NA
"715",7007744171,5273,3.52999997138977,0,0,3.52999997138977,0,0,0,202,1238,2098,NA,NA,NA
"716",7007744171,4631,3.09999990463257,0,0,3.09999990463257,0,0,0,203,1155,2076,79,82,NA
"717",7007744171,8059,5.3899998664856,0,0,5.3899998664856,0,0,0,305,1135,2383,NA,NA,NA
"718",7007744171,14816,10.9799995422363,3.78999996185303,2.11999988555908,5.05000019073486,0.0199999995529652,48,31,284,1077,2832,NA,NA,NA
"719",7007744171,14194,10.4799995422363,4.40999984741211,0.759999990463257,5.30999994277954,0,53,17,304,1066,2812,NA,NA,NA
"720",7007744171,15566,11.3100004196167,4.78999996185303,0.670000016689301,5.8600001335144,0,60,33,347,1000,3096,NA,NA,NA
"721",7007744171,13744,9.1899995803833,2.15000009536743,1.87000000476837,5.17000007629395,0,30,34,327,1049,2763,NA,NA,NA
"722",7007744171,15299,10.2399997711182,4.09999990463257,1.75999999046326,4.36999988555908,0,64,50,261,1065,2889,NA,NA,NA
"723",7007744171,8093,5.40999984741211,0.129999995231628,1.12999999523163,4.15000009536743,0,2,25,223,1190,2284,NA,NA,NA
"724",7007744171,11085,7.42000007629395,0,0,7.42000007629395,0,0,0,419,1021,2667,NA,NA,NA
"725",7007744171,18229,13.3400001525879,4.30999994277954,1.37000000476837,7.67000007629395,0,51,24,379,986,3055,NA,NA,NA
"726",7007744171,15090,10.1000003814697,0.930000007152557,0.939999997615814,8.22999954223633,0,16,22,424,978,2939,NA,NA,NA
"727",7007744171,13541,10.2200002670288,4.26999998092651,0.660000026226044,5.28999996185303,0,50,12,337,1041,2830,NA,NA,NA
"728",7007744171,15128,10.1199998855591,1.0900000333786,0.769999980926514,8.26000022888184,0,16,16,401,1007,2836,NA,NA,NA
"729",7007744171,20067,14.3000001907349,4.30999994277954,2.04999995231628,7.94999980926514,0,55,42,382,961,3180,NA,NA,NA
"730",7007744171,3761,2.51999998092651,0,0,2.51999998092651,0,0,0,200,1240,2051,NA,NA,NA
"731",7007744171,5600,3.75,0,0,3.75,0,0,0,237,1142,2225,58,61,NA
"732",7007744171,13041,9.18000030517578,4.6399998664856,0.699999988079071,3.82999992370605,0,64,14,250,1112,2642,NA,NA,NA
"733",7007744171,14510,10.8699998855591,4.48000001907349,1.01999998092651,5.3600001335144,0,58,31,330,1021,2976,NA,NA,NA
"735",7007744171,15010,11.1000003814697,4.32999992370605,1.28999996185303,5.48000001907349,0,53,23,317,1047,2933,NA,NA,NA
"736",7007744171,11459,7.67000007629395,3,0.810000002384186,3.85999989509583,0,44,13,247,1136,2553,NA,NA,NA
"738",7086361926,11317,8.40999984741211,5.26999998092651,0.150000005960464,2.97000002861023,0,59,6,153,745,2772,514,525,NA
"739",7086361926,5813,3.61999988555908,0.560000002384186,0.209999993443489,2.83999991416931,0,31,26,155,744,2516,451,465,NA
"740",7086361926,9123,6.11999988555908,2.02999997138977,0.330000013113022,3.66000008583069,0,35,32,189,787,2734,472,476,NA
"741",7086361926,8585,5.67000007629395,2.03999996185303,1.11000001430511,2.52999997138977,0,30,21,139,864,2395,377,386,NA
"742",7086361926,31,0.00999999977648258,0,0,0.00999999977648258,0,0,0,3,1437,1635,NA,NA,NA
"744",7086361926,9827,6.71000003814697,3.17000007629395,1.22000002861023,2.30999994277954,0,61,51,114,1136,2743,NA,NA,NA
"745",7086361926,10688,7.28999996185303,3.52999997138977,1.23000001907349,2.50999999046326,0,67,69,124,671,2944,472,483,NA
"746",7086361926,14365,10.6400003433228,7.6399998664856,0.449999988079071,2.53999996185303,0,87,13,145,797,2997,492,502,NA
"747",7086361926,9469,6.17999982833862,1.36000001430511,0.300000011920929,4.51000022888184,0,19,6,206,758,2463,390,411,NA
"748",7086361926,9753,6.53000020980835,2.86999988555908,0.970000028610229,2.67000007629395,0,58,59,153,762,2846,428,448,NA
"749",7086361926,2817,1.80999994277954,0,0,1.79999995231628,0,0,0,90,1350,1965,NA,NA,NA
"750",7086361926,3520,2.16000008583069,0,0,2.15000009536743,0,0,0,125,566,2049,681,704,NA
"751",7086361926,10091,6.82000017166138,3.75,0.699999988079071,2.36999988555908,0,69,39,129,706,2752,446,447,NA
"752",7086361926,10387,7.07000017166138,4.15999984741211,0.769999980926514,2.11999988555908,0,70,33,132,726,2781,485,500,NA
"753",7086361926,11107,8.34000015258789,5.63000011444092,0.180000007152557,2.52999997138977,0,55,6,145,829,2693,469,479,NA
"754",7086361926,11584,7.80000019073486,2.78999996185303,1.63999998569489,3.35999989509583,0,54,48,161,810,2862,354,367,NA
"755",7086361926,7881,4.94999980926514,0.490000009536743,0.449999988079071,4,0,24,36,182,1198,2616,NA,NA,NA
